FULL_DATE,OFFRNG_ID,GEO_ID,OPRTNTY_CREATD_AMT,NO_OF_OPRTNTY_CREATD,NO_OF_WINS,OPRTNTY_WON_AMT
"2017-01-03","194","31","36073.00","1","0","0.00"
"2017-01-03","232","224","5000.00","1","1","810.00"
"2017-01-03","194","39","112078.00","2","0","0.00"
"2017-01-03","194","224","1000000.00","1","0","0.00"
"2017-01-03","194","224","250000.00","1","0","0.00"
"2017-01-03","194","224","950000.00","1","0","0.00"
"2017-01-03","194","39","1553690.00","1","0","0.00"
"2017-01-03","194","78","221000.00","1","0","0.00"
"2017-01-03","194","149","16000.00","1","0","0.00"
"2017-01-03","188","224","2000.00","1","0","0.00"
"2017-01-03","258","224","12000.00","1","0","0.00"
"2017-01-03","194","224","10000.00","1","0","0.00"
"2017-01-03","196","224","0.00","0","1","2644.00"
"2017-01-03","194","224","4200.00","1","0","0.00"
"2017-01-03","194","223","28125000.00","1","0","0.00"
"2017-01-03","194","149","70000.00","1","0","0.00"
"2017-01-03","194","223","640104.00","1","0","0.00"
"2017-01-03","194","210","40000.00","1","0","0.00"
"2017-01-03","194","224","50000.00","1","0","0.00"
"2017-01-03","194","224","1000000.00","1","0","0.00"
"2017-01-03","194","205","2768.00","1","0","0.00"
"2017-01-03","194","71","87550.00","2","0","0.00"
"2017-01-03","194","168","0.00","0","1","1068.00"
"2017-01-03","194","224","5000.00","1","0","0.00"
"2017-01-03","194","224","5000.00","1","0","0.00"
"2017-01-03","196","224","0.00","0","1","25000.00"
"2017-01-03","213","223","176562.00","1","0","0.00"
"2017-01-03","194","210","3500000.00","2","0","0.00"
"2017-01-03","194","223","386000.00","1","0","0.00"
"2017-01-03","194","223","78124998.00","1","0","0.00"
"2017-01-03","194","224","20000.00","1","0","0.00"
"2017-01-03","194","96","300000.00","1","0","0.00"
"2017-01-03","194","113","24970.00","1","0","0.00"
"2017-01-03","194","95","4300000.00","1","0","0.00"
"2017-01-03","194","71","257500.00","14","0","0.00"
"2017-01-03","194","71","30000.00","2","0","0.00"
"2017-01-03","194","224","1.00","1","0","0.00"
"2017-01-03","194","210","25000.00","1","0","0.00"
"2017-01-03","194","22","100000.00","1","0","0.00"
"2017-01-03","194","127","15000.00","1","0","0.00"
"2017-01-03","194","224","637000.00","1","0","0.00"
"2017-01-03","188","224","10000.00","1","0","0.00"
"2017-01-03","192","158","0.00","1","0","0.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","194","112","0.00","0","2","473404.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","194","186","180000.00","1","0","0.00"
"2017-01-03","232","224","150000.00","1","0","0.00"
"2017-01-03","197","110","900.00","1","0","0.00"
"2017-01-03","194","223","85000.00","1","0","0.00"
"2017-01-03","194","71","200000.00","1","0","0.00"
"2017-01-03","194","210","2.00","2","0","0.00"
"2017-01-03","196","57","22000.00","1","0","0.00"
"2017-01-03","200","224","0.00","0","1","25000.00"
"2017-01-03","194","136","650000.00","1","0","0.00"
"2017-01-03","194","39","108053.00","1","0","0.00"
"2017-01-03","194","224","100000.00","2","0","0.00"
"2017-01-03","194","101","60000.00","1","0","0.00"
"2017-01-03","194","223","0.00","0","1","743000.00"
"2017-01-03","194","210","60653.00","1","0","0.00"
"2017-01-03","194","78","135000.00","3","0","0.00"
"2017-01-03","194","224","5339.00","1","0","0.00"
"2017-01-03","194","46","300000.00","1","0","0.00"
"2017-01-03","194","71","2244.00","1","0","0.00"
"2017-01-03","194","224","100000.00","1","0","0.00"
"2017-01-03","194","101","50000.00","1","0","0.00"
"2017-01-03","194","224","46999.00","1","0","0.00"
"2017-01-03","194","39","0.00","0","1","13946.00"
"2017-01-03","194","224","99120.00","1","0","0.00"
"2017-01-03","187","224","2700.00","1","0","0.00"
"2017-01-03","232","224","0.00","1","0","0.00"
"2017-01-03","188","224","0.00","1","0","0.00"
"2017-01-03","194","224","1235973.00","3","0","0.00"
"2017-01-03","194","31","0.00","1","0","0.00"
"2017-01-03","194","78","50000.00","1","0","0.00"
"2017-01-03","192","98","5556.00","2","0","0.00"
"2017-01-03","263","57","0.00","1","0","0.00"
"2017-01-03","194","224","184413.00","1","0","0.00"
"2017-01-03","194","224","1.00","1","0","0.00"
"2017-01-03","194","224","1300000.00","1","0","0.00"
"2017-01-03","194","103","50000.00","1","0","0.00"
"2017-01-03","194","224","125000.00","1","0","0.00"
"2017-01-03","194","224","120000.00","1","0","0.00"
"2017-01-03","194","98","88887.00","1","0","0.00"
"2017-01-03","194","71","600000.00","1","0","0.00"
"2017-01-03","194","39","6710.00","1","0","0.00"
"2017-01-03","190","198","70000.00","1","0","0.00"
"2017-01-03","194","57","6578.00","1","0","0.00"
"2017-01-03","190","224","111555.00","1","0","0.00"
"2017-01-03","196","198","41000.00","1","0","0.00"
"2017-01-03","228","224","165000.00","1","0","0.00"
"2017-01-03","194","39","1137744.00","3","0","0.00"
"2017-01-03","194","39","8093091.00","3","0","0.00"
"2017-01-03","194","112","0.00","1","0","0.00"
"2017-01-03","194","201","1964.00","1","0","0.00"
"2017-01-03","194","224","3120.00","1","0","0.00"
"2017-01-03","194","136","880000.00","3","0","0.00"
"2017-01-03","194","223","1250000.00","2","0","0.00"
"2017-01-03","194","223","0.00","0","1","0.00"
"2017-01-03","194","210","40000.00","1","0","0.00"
"2017-01-03","194","209","39421.00","2","0","0.00"
"2017-01-03","194","224","1821000.00","1","0","0.00"
"2017-01-03","194","224","3500.00","1","0","0.00"
"2017-01-03","194","224","57041.00","1","0","0.00"
"2017-01-03","194","206","1948051.00","1","0","0.00"
"2017-01-03","194","223","61444.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","5148.00"
"2017-01-03","194","169","12100.00","1","0","0.00"
"2017-01-03","194","31","62452.00","1","0","0.00"
"2017-01-03","194","57","1166000.00","2","0","0.00"
"2017-01-03","194","78","0.00","1","0","0.00"
"2017-01-03","188","224","2000.00","1","0","0.00"
"2017-01-03","194","39","16777.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","525000.00"
"2017-01-03","194","98","100000.00","1","0","0.00"
"2017-01-03","194","210","400000.00","1","0","0.00"
"2017-01-03","194","43","180000.00","1","0","0.00"
"2017-01-03","232","224","35000.00","1","0","0.00"
"2017-01-03","194","210","300000.00","1","0","0.00"
"2017-01-03","194","57","2095000.00","1","0","0.00"
"2017-01-03","194","71","50000.00","1","0","0.00"
"2017-01-03","194","205","0.00","1","0","0.00"
"2017-01-03","194","165","10000.00","1","0","0.00"
"2017-01-03","194","110","0.00","0","1","74000.00"
"2017-01-03","194","210","200000.00","1","0","0.00"
"2017-01-03","194","224","50000.00","1","0","0.00"
"2017-01-03","194","224","16180.00","1","0","0.00"
"2017-01-03","194","224","100000.00","1","0","0.00"
"2017-01-03","207","127","0.00","0","1","4000.00"
"2017-01-03","192","71","2000.00","1","0","0.00"
"2017-01-03","194","210","1968.00","1","0","0.00"
"2017-01-03","194","216","1477.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","82000.00"
"2017-01-03","194","224","42000.00","1","0","0.00"
"2017-01-03","194","190","90000.00","2","0","0.00"
"2017-01-03","194","149","50000.00","1","0","0.00"
"2017-01-03","194","0","1692000.00","1","0","0.00"
"2017-01-03","194","98","21.00","1","0","0.00"
"2017-01-03","194","224","10000.00","1","0","0.00"
"2017-01-03","232","98","5554.00","1","0","0.00"
"2017-01-03","230","149","20000.00","1","0","0.00"
"2017-01-03","194","210","500000.00","1","0","0.00"
"2017-01-03","194","224","250000.00","1","0","0.00"
"2017-01-03","236","57","337000.00","1","0","0.00"
"2017-01-03","194","224","100000.00","3","0","0.00"
"2017-01-03","194","43","6884.00","1","0","0.00"
"2017-01-03","194","196","0.00","0","1","50598.00"
"2017-01-03","194","190","0.00","0","1","8889.00"
"2017-01-03","196","210","30000.00","1","0","0.00"
"2017-01-03","194","71","33000.00","1","0","0.00"
"2017-01-03","194","71","50000.00","1","0","0.00"
"2017-01-03","194","98","9999.00","1","0","0.00"
"2017-01-03","194","210","0.00","1","0","0.00"
"2017-01-03","194","103","330000.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","0","0.00"
"2017-01-03","194","98","0.00","0","1","244443.00"
"2017-01-03","196","223","1000.00","1","0","0.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","194","204","74734.00","1","1","74734.00"
"2017-01-03","194","165","100000.00","1","0","0.00"
"2017-01-03","194","101","55000.00","1","0","0.00"
"2017-01-03","194","223","156248.00","2","1","55312.00"
"2017-01-03","194","57","0.00","1","0","0.00"
"2017-01-03","194","57","700000.00","1","0","0.00"
"2017-01-03","194","98","21.00","1","0","0.00"
"2017-01-03","196","224","81120.00","1","0","0.00"
"2017-01-03","194","57","0.00","1","0","0.00"
"2017-01-03","194","224","3678480.00","1","0","0.00"
"2017-01-03","194","31","65823.00","1","0","0.00"
"2017-01-03","194","57","0.00","1","0","0.00"
"2017-01-03","192","216","15000.00","1","0","0.00"
"2017-01-03","194","56","51399.00","1","0","0.00"
"2017-01-03","194","224","5802.00","1","0","0.00"
"2017-01-03","194","165","10000.00","1","0","0.00"
"2017-01-03","192","224","1000.00","1","0","0.00"
"2017-01-03","187","224","78000.00","1","0","0.00"
"2017-01-03","197","39","670.00","1","1","670.00"
"2017-01-03","258","39","0.00","1","0","0.00"
"2017-01-03","194","224","2060000.00","2","0","0.00"
"2017-01-03","194","192","1500000.00","1","0","0.00"
"2017-01-03","194","224","2000000.00","1","0","0.00"
"2017-01-03","194","168","34911.00","1","0","0.00"
"2017-01-03","194","224","600000.00","1","0","0.00"
"2017-01-03","194","52","150000.00","1","0","0.00"
"2017-01-03","194","11","0.00","0","1","16626.00"
"2017-01-03","310","224","50000.00","1","0","0.00"
"2017-01-03","194","57","300000.00","4","0","0.00"
"2017-01-03","194","224","190000.00","1","0","0.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","194","224","6000.00","1","0","0.00"
"2017-01-03","196","224","12000.00","1","0","0.00"
"2017-01-03","194","14","31055.00","1","0","0.00"
"2017-01-03","194","224","3000000.00","1","0","0.00"
"2017-01-03","192","224","4645.00","2","0","0.00"
"2017-01-03","194","104","0.00","0","1","45000.00"
"2017-01-03","194","216","6000.00","1","0","0.00"
"2017-01-03","194","46","100000.00","1","0","0.00"
"2017-01-03","194","224","2108550.00","1","0","0.00"
"2017-01-03","194","224","557952.00","1","0","0.00"
"2017-01-03","194","31","143862.00","1","0","0.00"
"2017-01-03","194","210","218011.00","1","0","0.00"
"2017-01-03","192","22","0.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","25000.00"
"2017-01-03","196","224","25000.00","1","0","0.00"
"2017-01-03","194","210","20000.00","1","0","0.00"
"2017-01-03","194","210","70000.00","1","0","0.00"
"2017-01-03","194","112","11900.00","2","0","0.00"
"2017-01-03","194","224","150000.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","120000.00"
"2017-01-03","194","205","0.00","1","0","0.00"
"2017-01-03","196","224","47000.00","1","0","0.00"
"2017-01-03","194","39","148879.00","1","0","0.00"
"2017-01-03","194","98","466665.00","1","0","0.00"
"2017-01-03","194","26","20000.00","1","0","0.00"
"2017-01-03","192","224","2500.00","1","0","0.00"
"2017-01-03","194","57","0.00","0","3","75651.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","178","0","25789.00","2","0","0.00"
"2017-01-03","200","224","0.00","0","8","7462.00"
"2017-01-03","194","127","0.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","0","0.00"
"2017-01-03","194","224","1.00","1","0","0.00"
"2017-01-03","194","216","100000.00","1","0","0.00"
"2017-01-03","194","15","390000.00","1","0","0.00"
"2017-01-03","194","98","0.00","1","0","0.00"
"2017-01-03","194","224","7334.00","1","0","0.00"
"2017-01-03","194","224","90000.00","1","0","0.00"
"2017-01-03","194","210","50000.00","1","0","0.00"
"2017-01-03","194","65","50000.00","1","0","0.00"
"2017-01-03","194","198","25000.00","1","0","0.00"
"2017-01-03","194","223","24552.00","5","0","0.00"
"2017-01-03","194","224","0.00","0","1","27376.00"
"2017-01-03","207","31","219046.00","1","0","0.00"
"2017-01-03","194","224","85428.00","2","2","161910.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","194","103","70000.00","3","0","0.00"
"2017-01-03","187","52","0.00","0","1","78960.00"
"2017-01-03","194","224","0.00","0","1","41000.00"
"2017-01-03","197","98","33332.00","1","0","0.00"
"2017-01-03","194","168","1280103.00","1","0","0.00"
"2017-01-03","194","209","500000.00","1","0","0.00"
"2017-01-03","194","57","0.00","1","0","0.00"
"2017-01-03","194","224","14621.00","1","0","0.00"
"2017-01-03","194","98","0.00","1","0","0.00"
"2017-01-03","194","136","0.00","1","0","0.00"
"2017-01-03","194","210","100000.00","1","0","0.00"
"2017-01-03","194","57","0.00","1","0","0.00"
"2017-01-03","194","98","0.00","0","1","555554.00"
"2017-01-03","194","71","0.00","1","0","0.00"
"2017-01-03","194","174","50000.00","1","0","0.00"
"2017-01-03","194","57","0.00","1","0","0.00"
"2017-01-03","194","192","50000.00","1","0","0.00"
"2017-01-03","194","39","1006711.00","1","0","0.00"
"2017-01-03","194","224","1000.00","1","0","0.00"
"2017-01-03","207","224","0.00","0","1","26268.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","194","31","0.00","0","1","2124.00"
"2017-01-03","194","223","80000.00","1","0","0.00"
"2017-01-03","202","98","29998.00","1","0","0.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","236","223","46875.00","1","0","0.00"
"2017-01-03","194","224","250000.00","1","0","0.00"
"2017-01-03","194","224","450000.00","1","0","0.00"
"2017-01-03","194","98","55555.00","1","0","0.00"
"2017-01-03","194","39","97314.00","2","0","0.00"
"2017-01-03","194","224","80000.00","1","0","0.00"
"2017-01-03","194","210","60000.00","1","0","0.00"
"2017-01-03","194","71","100.00","1","0","0.00"
"2017-01-03","194","104","5670.00","1","0","0.00"
"2017-01-03","194","0","0.00","1","0","0.00"
"2017-01-03","194","78","50000.00","1","0","0.00"
"2017-01-03","194","199","100000.00","1","0","0.00"
"2017-01-03","194","71","25000.00","1","0","0.00"
"2017-01-03","194","149","62669.00","1","0","0.00"
"2017-01-03","194","224","1741000.00","1","0","0.00"
"2017-01-03","192","39","6710.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","1445.00"
"2017-01-03","194","224","5000.00","1","0","0.00"
"2017-01-03","194","98","0.00","0","1","0.00"
"2017-01-03","194","57","0.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","20800.00"
"2017-01-03","197","62","0.00","0","1","45000.00"
"2017-01-03","194","70","18000.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","13750.00"
"2017-01-03","194","39","10310.00","1","0","0.00"
"2017-01-03","194","210","2000000.00","1","0","0.00"
"2017-01-03","182","224","10000.00","1","0","0.00"
"2017-01-03","194","224","4000.00","4","0","0.00"
"2017-01-03","194","210","30000.00","2","0","0.00"
"2017-01-03","194","56","28960.00","2","0","0.00"
"2017-01-03","192","224","6888.00","2","0","0.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","686.00"
"2017-01-03","194","205","0.00","1","0","0.00"
"2017-01-03","263","0","10000.00","1","0","0.00"
"2017-01-03","263","95","18800.00","1","0","0.00"
"2017-01-03","188","190","0.00","1","0","0.00"
"2017-01-03","194","224","80000.00","1","0","0.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","194","210","300000.00","1","0","0.00"
"2017-01-03","194","136","15000.00","1","0","0.00"
"2017-01-03","194","98","0.00","0","1","11303.00"
"2017-01-03","194","224","9964.00","1","0","0.00"
"2017-01-03","194","224","1130000.00","1","0","0.00"
"2017-01-03","194","198","25000.00","1","0","0.00"
"2017-01-03","194","31","11243547.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","65801.00"
"2017-01-03","194","57","0.00","1","0","0.00"
"2017-01-03","197","160","36.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","1.00"
"2017-01-03","194","71","154000.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","500000.00"
"2017-01-03","194","78","85000.00","1","0","0.00"
"2017-01-03","194","71","150000.00","1","0","0.00"
"2017-01-03","194","210","20000.00","1","0","0.00"
"2017-01-03","194","205","60000.00","1","0","0.00"
"2017-01-03","194","224","210000.00","1","0","0.00"
"2017-01-03","194","31","10567.00","2","0","0.00"
"2017-01-03","194","210","150964.00","1","0","0.00"
"2017-01-03","194","224","40000.00","2","0","0.00"
"2017-01-03","196","78","50000.00","1","0","0.00"
"2017-01-03","194","224","5000.00","1","0","0.00"
"2017-01-03","202","136","15900.00","1","0","0.00"
"2017-01-03","194","98","21.00","1","0","0.00"
"2017-01-03","194","224","5085.00","1","0","0.00"
"2017-01-03","194","224","8000.00","1","0","0.00"
"2017-01-03","194","224","250000.00","1","0","0.00"
"2017-01-03","194","39","0.00","0","1","5431.00"
"2017-01-03","194","223","117187.00","1","0","0.00"
"2017-01-03","194","22","0.00","0","6","301000.00"
"2017-01-03","236","224","75000.00","1","0","0.00"
"2017-01-03","194","31","41054.00","1","0","0.00"
"2017-01-03","194","209","13192.00","3","0","0.00"
"2017-01-03","194","98","42.00","2","0","0.00"
"2017-01-03","187","96","42000.00","1","0","0.00"
"2017-01-03","194","223","25000.00","1","0","0.00"
"2017-01-03","194","224","40000.00","1","0","0.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","207","158","59.94","1","1","59.94"
"2017-01-03","194","224","5000.00","1","0","0.00"
"2017-01-03","188","57","0.00","1","0","0.00"
"2017-01-03","194","78","200000.00","4","0","0.00"
"2017-01-03","194","190","22000.00","1","0","0.00"
"2017-01-03","236","224","112000.00","1","0","0.00"
"2017-01-03","196","168","120000.00","1","0","0.00"
"2017-01-03","194","224","24000.00","1","2","66000.00"
"2017-01-03","194","224","202.00","1","0","0.00"
"2017-01-03","194","57","0.00","1","0","0.00"
"2017-01-03","194","31","600000.00","1","0","0.00"
"2017-01-03","236","209","100774.00","1","0","0.00"
"2017-01-03","194","224","495000.00","1","0","0.00"
"2017-01-03","194","168","4000.00","1","0","0.00"
"2017-01-03","194","174","50000.00","1","0","0.00"
"2017-01-03","194","224","10000.00","1","0","0.00"
"2017-01-03","194","224","30000.00","1","1","30000.00"
"2017-01-03","196","223","31250.00","1","0","0.00"
"2017-01-03","263","224","10000.00","1","0","0.00"
"2017-01-03","197","221","25000.00","1","0","0.00"
"2017-01-03","194","158","33310.00","1","0","0.00"
"2017-01-03","194","223","156250.00","1","0","0.00"
"2017-01-03","194","98","21.00","1","0","0.00"
"2017-01-03","194","98","306665.00","2","0","0.00"
"2017-01-03","212","224","1686969.00","1","0","0.00"
"2017-01-03","194","224","1.00","1","0","0.00"
"2017-01-03","194","108","0.00","0","1","90000.00"
"2017-01-03","194","39","43623.00","1","0","0.00"
"2017-01-03","194","224","1.00","1","0","0.00"
"2017-01-03","194","224","52361.00","2","0","0.00"
"2017-01-03","194","98","3000000.00","1","0","0.00"
"2017-01-03","194","224","50000.00","1","0","0.00"
"2017-01-03","194","210","488342.00","2","0","0.00"
"2017-01-03","194","224","5000.00","1","0","0.00"
"2017-01-03","194","210","100370.00","1","0","0.00"
"2017-01-03","192","224","50000.00","1","0","0.00"
"2017-01-03","196","224","0.00","0","1","0.00"
"2017-01-03","194","103","150000.00","1","0","0.00"
"2017-01-03","197","224","5460.00","3","0","0.00"
"2017-01-03","194","57","0.00","1","0","0.00"
"2017-01-03","200","224","1000.00","1","0","0.00"
"2017-01-03","194","224","16600.00","1","0","0.00"
"2017-01-03","194","104","80000.00","1","2","70000.00"
"2017-01-03","194","224","4000000.00","1","0","0.00"
"2017-01-03","194","57","350000.00","1","0","0.00"
"2017-01-03","194","78","30000.00","2","0","0.00"
"2017-01-03","194","98","44444.00","1","0","0.00"
"2017-01-03","194","192","25000.00","1","0","0.00"
"2017-01-03","194","31","335042.00","1","0","0.00"
"2017-01-03","196","210","10000.00","1","0","0.00"
"2017-01-03","196","224","0.00","0","1","3500.00"
"2017-01-03","194","98","30295.00","1","0","0.00"
"2017-01-03","194","31","2093282.00","1","0","0.00"
"2017-01-03","194","216","300000.00","1","0","0.00"
"2017-01-03","192","224","2500.00","1","0","0.00"
"2017-01-03","194","57","0.00","0","1","2338.00"
"2017-01-03","194","224","101000.00","1","0","0.00"
"2017-01-03","263","224","0.00","0","1","0.00"
"2017-01-03","200","224","2000.00","1","0","0.00"
"2017-01-03","258","224","0.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","1.00"
"2017-01-03","194","224","0.00","0","1","24800.00"
"2017-01-03","194","224","154000.00","1","0","0.00"
"2017-01-03","194","190","200000.00","1","0","0.00"
"2017-01-03","196","199","30000.00","1","0","0.00"
"2017-01-03","194","224","2500.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","40000.00"
"2017-01-03","194","101","5000.00","1","0","0.00"
"2017-01-03","194","78","25000.00","1","0","0.00"
"2017-01-03","194","112","40000.00","1","0","0.00"
"2017-01-03","196","98","0.00","0","1","88887.00"
"2017-01-03","194","98","97998.00","1","0","0.00"
"2017-01-03","232","224","2400.00","1","0","0.00"
"2017-01-03","194","99","500000.00","1","0","0.00"
"2017-01-03","236","224","70000.00","1","0","0.00"
"2017-01-03","194","57","1038000.00","2","0","0.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","194","95","207000.00","1","1","565000.00"
"2017-01-03","194","22","3200.00","1","0","0.00"
"2017-01-03","200","224","1200.00","2","0","0.00"
"2017-01-03","263","224","398.96","2","2","398.96"
"2017-01-03","194","71","307000.00","1","0","0.00"
"2017-01-03","200","39","2683.00","1","0","0.00"
"2017-01-03","197","127","0.00","0","1","2300.00"
"2017-01-03","194","210","1465198.00","1","0","0.00"
"2017-01-03","203","71","120000.00","1","0","0.00"
"2017-01-03","194","204","52966.00","2","0","0.00"
"2017-01-03","194","224","50000.00","1","0","0.00"
"2017-01-03","236","210","36391.00","1","0","0.00"
"2017-01-03","194","209","19899.00","1","0","0.00"
"2017-01-03","194","98","63.00","3","0","0.00"
"2017-01-03","194","224","14500.00","1","0","0.00"
"2017-01-03","232","210","261000.00","6","0","0.00"
"2017-01-03","194","198","20000.00","1","0","0.00"
"2017-01-03","194","224","239337.00","1","0","0.00"
"2017-01-03","194","57","50000.00","1","0","0.00"
"2017-01-03","187","78","0.00","1","0","0.00"
"2017-01-03","197","224","0.00","0","1","4560.00"
"2017-01-03","194","224","1000.00","1","0","0.00"
"2017-01-03","236","209","8011.00","1","0","0.00"
"2017-01-03","194","166","0.00","0","1","10.00"
"2017-01-03","194","71","500000.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","1416214.00"
"2017-01-03","194","22","50000.00","1","0","0.00"
"2017-01-03","194","205","89999.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","537000.00"
"2017-01-03","194","57","130000.00","1","0","0.00"
"2017-01-03","194","71","100000.00","4","0","0.00"
"2017-01-03","194","78","125000.00","1","0","0.00"
"2017-01-03","194","39","50334.00","1","0","0.00"
"2017-01-03","232","98","9876.00","1","1","9876.00"
"2017-01-03","194","190","500000.00","1","0","0.00"
"2017-01-03","194","223","1051000.00","2","0","0.00"
"2017-01-03","194","160","5200.00","1","0","0.00"
"2017-01-03","194","31","38651.00","1","0","0.00"
"2017-01-03","194","70","30000.00","1","0","0.00"
"2017-01-03","197","224","1000.00","1","0","0.00"
"2017-01-03","194","224","1106965.00","1","0","0.00"
"2017-01-03","200","224","1774.00","2","0","0.00"
"2017-01-03","194","78","20000.00","2","0","0.00"
"2017-01-03","194","112","101999.00","3","0","0.00"
"2017-01-03","194","78","1000000.00","1","0","0.00"
"2017-01-03","194","210","8000.00","1","0","0.00"
"2017-01-03","194","56","55000.00","1","0","0.00"
"2017-01-03","194","210","100000.00","1","0","0.00"
"2017-01-03","194","223","156250.00","1","0","0.00"
"2017-01-03","194","224","2651971.00","1","0","0.00"
"2017-01-03","194","210","0.00","1","0","0.00"
"2017-01-03","194","46","900.00","1","0","0.00"
"2017-01-03","194","31","20279.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","126086.00"
"2017-01-03","194","168","30000.00","1","0","0.00"
"2017-01-03","213","71","5000.00","1","0","0.00"
"2017-01-03","196","224","0.00","0","1","0.00"
"2017-01-03","194","46","10000.00","1","0","0.00"
"2017-01-03","194","224","100000.00","1","0","0.00"
"2017-01-03","194","39","302012.00","1","0","0.00"
"2017-01-03","194","210","34000.00","1","0","0.00"
"2017-01-03","194","101","352500.00","4","0","0.00"
"2017-01-03","194","224","50000.00","1","0","0.00"
"2017-01-03","194","199","40000.00","1","0","0.00"
"2017-01-03","194","56","49999.00","1","0","0.00"
"2017-01-03","194","98","0.00","1","0","0.00"
"2017-01-03","194","224","126720.00","1","0","0.00"
"2017-01-03","194","224","200000.00","1","0","0.00"
"2017-01-03","194","78","10000.00","1","0","0.00"
"2017-01-03","196","71","20000.00","1","0","0.00"
"2017-01-03","197","224","966.00","1","0","0.00"
"2017-01-03","194","224","100.00","1","1","100.00"
"2017-01-03","194","198","0.00","1","0","0.00"
"2017-01-03","194","159","250000.00","1","0","0.00"
"2017-01-03","194","103","0.00","1","0","0.00"
"2017-01-03","187","224","110000.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","350000.00"
"2017-01-03","194","112","30000.00","1","0","0.00"
"2017-01-03","236","210","24261.00","1","0","0.00"
"2017-01-03","194","98","44444.00","1","0","0.00"
"2017-01-03","194","101","55000.00","1","0","0.00"
"2017-01-03","196","224","6300.00","1","0","0.00"
"2017-01-03","194","205","5000.00","1","0","0.00"
"2017-01-03","194","224","11750.00","1","0","0.00"
"2017-01-03","232","224","1000.00","1","0","0.00"
"2017-01-03","194","149","15479.00","1","0","0.00"
"2017-01-03","194","224","1455.00","1","0","0.00"
"2017-01-03","194","136","2000000.00","1","0","0.00"
"2017-01-03","194","190","7500.00","1","0","0.00"
"2017-01-03","200","224","1000.00","1","0","0.00"
"2017-01-03","213","224","6000.00","1","0","0.00"
"2017-01-03","195","57","0.00","1","0","0.00"
"2017-01-03","271","57","0.00","1","0","0.00"
"2017-01-03","194","224","132255.00","1","0","0.00"
"2017-01-03","194","210","1.00","1","0","0.00"
"2017-01-03","194","224","250000.00","1","0","0.00"
"2017-01-03","194","210","30000.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","10.00"
"2017-01-03","194","205","0.00","1","0","0.00"
"2017-01-03","194","223","156250.00","1","0","0.00"
"2017-01-03","194","210","200000.00","1","0","0.00"
"2017-01-03","194","78","3000000.00","1","0","0.00"
"2017-01-03","194","224","1800000.00","3","0","0.00"
"2017-01-03","194","224","327.00","1","0","0.00"
"2017-01-03","194","224","1159.00","1","0","0.00"
"2017-01-03","196","104","8760.00","1","0","0.00"
"2017-01-03","194","71","178000.00","1","0","0.00"
"2017-01-03","194","112","200000.00","1","0","0.00"
"2017-01-04","194","165","1000000.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","134","26400.00","1","0","0.00"
"2017-01-04","194","149","500000.00","1","0","0.00"
"2017-01-04","194","78","55000.00","1","0","0.00"
"2017-01-04","194","78","2500.00","1","0","0.00"
"2017-01-04","194","224","42000.00","1","0","0.00"
"2017-01-04","194","15","15000.00","1","0","0.00"
"2017-01-04","194","223","78125.00","1","0","0.00"
"2017-01-04","194","14","180413.00","1","0","0.00"
"2017-01-04","194","39","0.00","0","1","142281.00"
"2017-01-04","194","78","30000.00","1","0","0.00"
