ctry_name,intgrtd_mngmt_name,intgrtd_operating_team_name,city,st,sec_lvl_domn,device_type,operating_sys,ip_addr,0_hour,1_hour,2_hour,3_hour,4_hour,5_hour,6_hour,7_hour,8_hour,9_hour,10_hour,11_hour,12_hour,13_hour,14_hour,15_hour,16_hour,17_hour,18_hour,19_hour,20_hour,21_hour,22_hour,23_hour,hour_avg,daily_avg,avg_bounce_rate,date,bot_prob
Russian Federation,CEE,Europe,KRASNODAR,KRASNODARSKIY KRAY,TANDER.RU,unkown_device,LINUX,19d4bbeb10ae2e7995eea2858634f853deadcdd561ecf47b6b61984bfafefc07,0,0,0,0,0,1,2,2,5,0,2,13,4,0,3,2,0,0,0,0,0,0,0,0,1.4166666666666667,34,100.0,2019-06-07,0.35
Peru,SSA,Latin America,LIMA,LIMA PROVINCE,USILTECHNOLOGY.PE,unkown_device,LINUX,665cf9320ab8c6f8ec7342e107a86b8b89665a1d3e8d76189334781bf7df40a3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,17,16,6,0,0,0,11,2,4,2.5416666666666665,61,100.0,2019-06-07,0.35
United States,United States,North America,FREMONT,CALIFORNIA,unkown_domain,unkown_device,LINUX,eccace84fa0582fc804f7ca7d2b58b5b6190d47193d183d600c41f9ecd5d57a9,2,2,0,0,4,4,1,0,1,0,4,0,0,1,1,1,0,0,0,0,0,0,4,3,1.1666666666666667,28,100.0,2019-06-07,0.35
Guatemala,SSA,Latin America,GUATEMALA CITY,GUATEMALA,NET.GT,unkown_device,LINUX,1b934f91d8a9b36247df340e8d709e995a32f0ff5d5c21cd0b2bbcb00f4c6696,0,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1666666666666667,28,100.0,2019-06-07,0.35
Denmark,Nordic,Europe,LYSTAGER TORP,SJAELLAND,FIBIANET.DK,unkown_device,LINUX,a169bdc7500a5bad7bdf94b16332a964ee1b29552a0b6bcd4ee541c0f35c4eac,0,0,0,0,0,0,0,0,0,0,43,18,0,220,8,0,0,0,0,0,0,0,0,0,12.041666666666664,289,100.0,2019-06-07,0.35
India,India-South Asia,Asia Pacific,DELHI,DELHI,14-TATAIDC.CO.IN,unkown_device,LINUX,ae9160def557ec19ff82e50d649a218ff36476f53bef02e0e9823cfa5df8cc42,0,0,0,0,1,0,9,4,1,0,1,5,4,4,1,0,0,0,0,0,0,0,0,0,1.25,30,100.0,2019-06-07,0.35
Japan,Japan,Japan,CHIYODA-KU,TOKYO,DAI-ICHI-LIFE.CO.JP,unkown_device,LINUX,2259ed7e2baf384ef3908ac780d7167a432f5374ecb449e9af6e72fe11457afd,5,3,0,2,3,2,10,41,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,76,100.0,2019-06-07,0.35
Japan,Japan,Japan,OTA-KU,TOKYO,SEGA.CO.JP,unkown_device,LINUX,2b97f2256d70956dd76952d70055188282fb11205825a156893a46c477e48fb7,0,3,4,4,0,13,8,6,9,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2.25,54,100.0,2019-06-07,0.35
Hong Kong,Greater China,Greater China Group,HONG KONG,NONE,AMKOR.COM.PH,unkown_device,LINUX,1bd5d16b5eb893e8ebf63378fe1dcbac544bb229a616306bd27df71d4a925781,2,1,6,3,6,1,0,0,12,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1.5833333333333333,38,100.0,2019-06-07,0.35
Poland,CEE,Europe,GDANSK,POMORSKIE,unkown_domain,unkown_device,LINUX,207b465ec1ce712a1095f1d2b1cada129ec597a3844037b6a8c191e8bd5c235c,0,0,0,0,0,0,16,7,0,15,6,16,7,1,0,0,0,0,0,0,0,0,0,0,2.833333333333333,68,100.0,2019-06-07,0.35
United States,United States,North America,FREMONT,CALIFORNIA,unkown_domain,unkown_device,LINUX,ad56c539c4aa9d04e28ced95f00594d21df541f9925849e0143e54fcbea47626,3,0,2,3,0,0,6,0,0,2,0,0,0,4,0,2,0,2,2,2,0,2,0,2,1.3333333333333333,32,100.0,2019-06-07,0.35
Brazil,Brazil,Latin America,CAMPINAS,SAO PAULO,ASCENTYNET.COM,unkown_device,LINUX,931e7a2c31e05be7999e8e6811c704dcefdcd0c49f00bb8e89fc9e95857ccbe6,0,0,0,0,0,0,0,0,0,0,0,1,1,14,17,5,4,1,6,3,3,1,0,0,2.333333333333333,56,100.0,2019-06-07,0.35
Netherlands,BeNeLux,Europe,AMSTERDAM,NOORD-HOLLAND,XS4ALL.NL,unkown_device,LINUX,a3bba6401fef093f3ea82311e7eaabd547fad21899fee6a788a9d15b1542656c,0,0,0,0,0,0,0,0,1,0,3,4,1,5,0,3,1,0,9,0,0,0,0,0,1.125,27,100.0,2019-06-07,0.35
India,India-South Asia,Asia Pacific,POWAI,MAHARASHTRA,IITB.AC.IN,unkown_device,LINUX,47c97dc4875f1587352335b69f5f0576313782b7012e949b88341a1abab96a6e,0,1,0,0,8,0,12,0,10,14,9,1,2,0,3,1,0,0,2,3,0,0,1,0,2.7916666666666665,67,100.0,2019-06-07,0.35
Russian Federation,CEE,Europe,TVER',TVERSKAYA OBLAST',ERTELECOM.RU,unkown_device,LINUX,1c603448277697b977b948b1b036bb764710052c28ed86e486b4847b1a26447f,0,0,0,0,0,0,0,2,2,2,0,8,11,17,0,0,0,0,0,0,0,0,0,0,1.75,42,100.0,2019-06-07,0.35
Greece,SPGI,Europe,ATHINA,ATTIKI,BANKOFGREECE.GR,unkown_device,LINUX,81505fa4cb33fabebb223d640923c5119eac150274b667be04d4189861543ba8,0,0,0,0,0,6,1,10,3,7,0,8,5,16,0,0,0,0,0,0,0,0,0,0,2.333333333333333,56,100.0,2019-06-07,0.35
Germany,DACH,Europe,DUISBURG-NEUENKAMP,NORDRHEIN-WESTFALEN,ALLTOURS.DE,unkown_device,LINUX,cd10da057d2fed8e1da1aecb3a23434e9a5574a3446daedef983d6e77a843456,0,0,0,0,0,2,3,6,6,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1.375,33,100.0,2019-06-07,0.35
"Palestine, State of",Middle East & Africa,Middle East & Africa,GAZA,GAZA,unkown_domain,unkown_device,LINUX,4a4fbef3629c10048ab21547f0d22330592fe1db1a6d428e0306796f58e564ff,0,0,0,0,0,0,0,0,0,0,0,0,11,28,0,0,0,0,0,0,0,0,0,0,1.625,39,100.0,2019-06-07,0.35
Russian Federation,CEE,Europe,SANKT-PETERBURG,SANKT-PETERBURG,REKSOFT.RU,unkown_device,LINUX,5b914d31347bd13775269a22f2cc5986a23b1229cd956948659c2478f2035962,0,0,0,0,0,0,0,2,0,0,0,3,11,9,0,2,0,0,0,0,0,0,0,0,1.125,27,100.0,2019-06-07,0.35
Brazil,Brazil,Latin America,SAO PAULO,SAO PAULO,VIRTUA.COM.BR,unkown_device,LINUX,5e3009abecca6a803507aa9c5502064d629fad5548f2de01ca7ef49cce70ea57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,18,1.875,45,100.0,2019-06-07,0.35
Saudi Arabia,Middle East & Africa,Middle East & Africa,AR RIYA,AR RIYAD,unkown_domain,unkown_device,LINUX,ae89c799cdb68e8d0b315f631e79ce3d8fc3a5d5709d95a72d40ae9099f2b26d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,21,2,1.2916666666666667,31,100.0,2019-06-07,0.35
Panama,SSA,Latin America,PANAMA,PANAMA,unkown_domain,unkown_device,LINUX,db50b47474d643fe5f61628db38de65a1d97fa44f2344612aaed8a9c3634e968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,6,0,0,1.0416666666666667,25,100.0,2019-06-07,0.35
United States,United States,North America,VIRGINIA BEACH,VIRGINIA,unkown_domain,unkown_device,LINUX,74e5cda73832a23e3f15ae5ab1f1e566a6f154a9b9bc35128ae39f1bfe2d4415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,20,11,0,1.5416666666666667,37,100.0,2019-06-07,0.35
Canada,Canada,North America,VICTORIA,BRITISH COLUMBIA,GOV.BC.CA,unkown_device,LINUX,cd3a4355bb9ccadb62892fa8906d4a0b6fd0dc5fa582e634fc29c476579fa820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,1.2916666666666667,31,100.0,2019-06-07,0.35
Hungary,CEE,Europe,BUDAPEST,BUDAPEST,unkown_domain,unkown_device,LINUX,d39c40da1dc7b20b9550261c506032599af0310e99d9654fa05a54eeca7010b7,0,0,0,0,0,0,0,1,0,24,6,3,2,0,0,0,0,0,0,0,0,0,0,0,1.5,36,100.0,2019-06-07,0.35
India,India-South Asia,Asia Pacific,HYDERABAD,TELANGANA,unkown_domain,unkown_device,LINUX,bab0aaebf517817c3317aa937df3a71da368a642c26b9d122f4de9d4ca2f18d7,0,0,0,0,2,6,5,7,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,1.2083333333333333,29,100.0,2019-06-07,0.35
Ethiopia,Middle East & Africa,Middle East & Africa,ADDIS ABABA,ADIS ABEBA,COM.ET,unkown_device,LINUX,193a6b3381795c0870b829db2445771002bdcc7486e2d0ce4fe0efc6c50a1d60,0,0,0,0,0,0,2,0,0,0,0,1,8,4,17,0,0,0,0,0,0,0,0,0,1.3333333333333333,32,100.0,2019-06-07,0.35
South Africa,Middle East & Africa,Middle East & Africa,CAPE TOWN,WESTERN CAPE,STANDARDBANK.CO.ZA,unkown_device,LINUX,25acdf7faa01c3f323335abfb17382dd94f4fdf07e126e09b0940668f3931e36,0,0,0,0,0,2,14,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,32,100.0,2019-06-07,0.35
"Korea, Republic of",Korea,Asia Pacific,NOWON-GU (SEOUL),SEOUL TEUKBYEOLSI,unkown_domain,unkown_device,LINUX,371eeb09760425086d560c244b8d8cb2f2144b7a27d25ccde31eaaf231c8cd49,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,5,13,0,0,4,0,0,1.125,27,100.0,2019-06-07,0.35
Serbia,CEE,Europe,BEOGRAD,BEOGRAD,unkown_domain,unkown_device,LINUX,7a18616a8414cf62dda2eb708eeb479bb22085c2915761865cc3ae4512ea5bd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,6,29,0,0,13,5,14,4.291666666666667,103,100.0,2019-06-07,0.35
India,India-South Asia,Asia Pacific,MUMBAI,MAHARASHTRA,unkown_domain,unkown_device,LINUX,22b68caf1a39a796e5cdcfc27130cabf7c7e61c7f5c97bbbf51523d6d2309d86,0,0,0,0,11,0,0,1,0,0,0,2,1,10,2,0,0,0,0,0,0,0,0,0,1.125,27,100.0,2019-06-07,0.35
Sweden,Nordic,Europe,STOCKHOLM,STOCKHOLMS LAN,TELIA.COM,unkown_device,LINUX,9ed3d35d4e5aa281d8d647ab4dadbb692a1f02ee0ad3613fa5f736f91e494c62,0,0,0,0,0,0,21,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0416666666666667,25,100.0,2019-06-07,0.35
Poland,CEE,Europe,WARSZAWA,MAZOWIECKIE,PLUS.PL,unkown_device,LINUX,3239d8670fd4ed160d9162f20b64fdedeae07349a52446bc44fdbaf554d23012,0,0,0,0,0,0,0,0,0,1,33,45,7,0,0,0,0,0,0,0,0,0,0,0,3.583333333333333,86,100.0,2019-06-07,0.35
Russian Federation,CEE,Europe,MOSKVA,MOSKVA,ANIKIN.SU,unkown_device,LINUX,d44f0fbd0d8cc349e7ef75b479bc554a3255331c9593d69598b33cc65f77c590,0,0,0,0,0,0,0,0,1,0,4,5,5,11,5,26,3,2,0,0,0,0,0,0,2.583333333333333,62,100.0,2019-06-07,0.35
Australia,Australia/NZ,Asia Pacific,SYDNEY,NEW SOUTH WALES,OPTUSNET.COM.AU,unkown_device,LINUX,79fd636bb33c9fa21f8fe41549f19d9c36123c4140d07980bdf3116ff1cb9b4e,6,0,0,0,2,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,44,100.0,2019-06-07,0.35
Hungary,CEE,Europe,BUDAPEST,BUDAPEST,BROADBAND.HU,unkown_device,LINUX,7e95234ccb14adda1f9d04d527a1bce65c55f0383c71c1ff2d76e55fced11785,0,0,0,0,0,0,0,0,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1.125,27,100.0,2019-06-07,0.35
Brazil,Brazil,Latin America,FORTALEZA,CEARA,BAYDENET.COM.BR,unkown_device,LINUX,959eb60f6550898d98816eac4aa3525c1fc7942217e008c992f4f9a39ef78034,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0,0,0,0,0,0,0,0,0,0,2.0,48,100.0,2019-06-07,0.35
Brazil,Brazil,Latin America,PORTO ALEGRE,RIO GRANDE DO SUL,ROULLIER.COM.BR,unkown_device,LINUX,8cc2528e071dcc929a690a663fe262445d315430a16509c9cd3c18a593b217d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,1.2083333333333333,29,100.0,2019-06-07,0.35
France,France,Europe,PARIS,PARIS,EUROGICIEL.FR,unkown_device,LINUX,4b145d993590d0d238039d167a3c2ef5aea1dfb20208440fbf3ce071a8f0e7f0,0,0,0,0,0,0,0,9,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2916666666666667,31,100.0,2019-06-07,0.35
Brazil,Brazil,Latin America,MACAPA,AMAPA,unkown_domain,unkown_device,LINUX,bb146e992d1d5f0278d59026fb1a399090a7cae852c85deddfd209b797db931d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,15,2,5,0,0,0,0,0,0,1.4166666666666667,34,100.0,2019-06-07,0.35
United States,United States,North America,PHILADELPHIA,PENNSYLVANIA,SAP.COM,unkown_device,LINUX,33afb359b7b46e71d10b1ecf38e235e1ac469595aa6f5bb6bc307d23a64e21c5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,15,3,0,0,0,0,1.0833333333333333,26,100.0,2019-06-07,0.35
India,India-South Asia,Asia Pacific,SECUNDERABAD,TELANGANA,ACTCORP.IN,unkown_device,LINUX,9901a0d9e9dd660dc4a6dd810878e69d062c18e4d3f70708e72a08aaa294fe6a,0,0,0,0,0,0,0,0,0,4,1,19,7,4,1,0,0,0,0,0,0,0,0,0,1.5,36,100.0,2019-06-07,0.35
Brazil,Brazil,Latin America,SAO PAULO,SAO PAULO,TELESP.NET.BR,unkown_device,LINUX,b8f3ff1b68ded2985905b80043e831880cfc0018e7f3dd98d5211cba092ca6f5,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,6,4,1,7,0,0,0,1.1666666666666667,28,100.0,2019-06-07,0.35
India,India-South Asia,Asia Pacific,BENGALURU,KARNATAKA,HAL-INDIA.COM,unkown_device,LINUX,a5e4eb15164701b592d657fb310264c2114015464eed53bc9ccb28e35da7701e,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,1,17,5,2,1.375,33,100.0,2019-06-07,0.35
Brazil,Brazil,Latin America,SAO PAULO,SAO PAULO,ALOG.COM.BR,unkown_device,LINUX,bdc12ba0cd75ebcdcc5faa30d3091c9cae5b2d98cd33dedee69876d758d29701,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,4,1,4,17,7,1,1,0,1.875,45,100.0,2019-06-07,0.35
Italy,Italy,Europe,MILANO,MILANO,ENTER.IT,unkown_device,LINUX,2a2f0a597842c7a74f99804a3ad5aeeb77122658d5819ac4a6f31867cee131cf,0,0,0,0,0,0,0,4,5,3,10,0,3,0,0,0,0,0,0,0,0,0,0,0,1.0416666666666667,25,100.0,2019-06-07,0.35
Czech Republic,CEE,Europe,BRNO,JIHOMORAVSKY KRAJ,UPCBROADBAND.CZ,unkown_device,LINUX,79081b0fdf5c78e24d00f44d8e8cda1043294051c899b02ecede4f9de094003e,0,0,0,0,0,0,3,0,0,8,17,2,2,1,1,2,0,0,0,0,0,0,0,0,1.5,36,100.0,2019-06-07,0.35
Brazil,Brazil,Latin America,MAIRINQUE,SAO PAULO,LANSOF.NET.BR,unkown_device,LINUX,72217a8ec2859cd55221b25aeeee690c2f76cecf5fab4e6af82eefdde99f962e,0,0,0,0,0,0,0,0,0,0,0,1,44,19,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,64,100.0,2019-06-07,0.35
Italy,Italy,Europe,PISTOIA,PISTOIA,FASTWEBNET.IT,unkown_device,LINUX,71a5664c38733357afd6a88d2f93db5ce27572a43c36aca0faf284c0020e15c0,0,0,0,0,0,0,1,16,4,7,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1.3333333333333333,32,100.0,2019-06-07,0.35
Egypt,Middle East & Africa,Middle East & Africa,AL JIZAH,AL JIZAH,TEDATA.NET,unkown_device,LINUX,32f63a902b1118017f7cc9af72e464c085e6a581c72cb4efff0a305f53c7deb8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,1,5,4,1.0416666666666667,25,100.0,2019-06-07,0.35
India,India-South Asia,Asia Pacific,MOHALI,MAHARASHTRA,unkown_domain,unkown_device,LINUX,96673fe36ecfb37a93e7ce05525b23ad6e2df67a10d9d02f609b0c36104cdbbc,0,0,0,0,5,26,2,0,6,38,14,14,1,0,0,0,0,0,0,0,0,0,0,0,4.416666666666667,106,100.0,2019-06-07,0.35
Colombia,SSA,Latin America,BOGOTA,DISTRITO CAPITAL,unkown_domain,unkown_device,LINUX,cf9ec89abcc30908d7402432597727d2dc8558dc9c57a851a3477c11c98f1eb3,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,27,100.0,2019-06-07,0.35
Slovenia,CEE,Europe,LJUBLJANA,LJUBLJANA,ZZZS.SI,unkown_device,LINUX,33f267910b376e5ce96d426595f4bdc9023b10779c13c2a867f3bbe08b781e71,0,0,0,0,0,1,5,19,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,32,100.0,2019-06-07,0.35
Spain,SPGI,Europe,MADRID,MADRID,unkown_domain,unkown_device,LINUX,e6075fca22235165981f397d7b927cd09a9b51dd908e1c9194a5d592f1976081,0,0,0,0,0,0,6,9,0,3,2,8,7,0,0,0,0,0,0,0,0,0,0,0,1.4583333333333333,35,100.0,2019-06-07,0.35
Brazil,Brazil,Latin America,SAO PAULO,SAO PAULO,GVT.NET.BR,unkown_device,LINUX,6b77092d64528cc1e0f32d51f4cddc15fbf0da3f9da4df96aa5b389b97f085f7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,105,0,0,0,0,0,0,0,0,0,4.5,108,100.0,2019-06-07,0.35
Argentina,SSA,Latin America,BUENOS AIRES,CIUDAD DE BUENOS AIRES,TELECENTRO-REVERSOS.COM.AR,unkown_device,LINUX,d79f5cf3902021c8144d0d4ad6676a1f9e68a7f1ee78a5c2bb55431aa4ef2268,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4166666666666667,34,100.0,2019-06-07,0.35
Brazil,Brazil,Latin America,SAO CARLOS,SAO PAULO,VIRTUA.COM.BR,unkown_device,LINUX,eaab4c8a893e7b7bba7933cb481152790bf4226a8b73b48a0a6d119b6923022f,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4,0,1,0,0,0,0,0,0,0,1.1666666666666667,28,83.33333333333333,2019-06-07,0.35
Argentina,SSA,Latin America,BUENOS AIRES,CIUDAD DE BUENOS AIRES,SPEEDY.COM.AR,unkown_device,LINUX,586e5d34d355268efcea0e774c9373fc2d05f39920da23fbd2fbed187618b416,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,0,2,1,0,0,0,0,0,1.0416666666666667,25,100.0,2019-06-07,0.35
Spain,SPGI,Europe,BARCELONA,BARCELONA,unkown_domain,unkown_device,LINUX,981b4720350bc476905dde277cd45aeb7023edeb5e29381f14e433483f926008,0,0,0,0,0,0,13,6,7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,32,100.0,2019-06-07,0.35
Philippines,ASEAN,Asia Pacific,MAKATI CITY,NATIONAL CAPITAL REGION,PLDTVIBE.COM,unkown_device,LINUX,609c39632b50907caca4d135ced834e704bc6d00d8a7973c39d41d563d408054,0,0,0,0,18,3,34,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.125,75,100.0,2019-06-07,0.35
Canada,Canada,North America,MONTREAL,QUEBEC,MCGILL.CA,unkown_device,LINUX,a398ff4d3b2c3cf4fc03bec33dc719022b3c16514e0b24ae16367444846c0c76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,10,7,1,4,0,0,1.125,27,100.0,2019-06-07,0.35
Serbia,CEE,Europe,BEOGRAD,BEOGRAD,unkown_domain,unkown_device,LINUX,bfde3eb12af5c9d79d4884120eccf943820c5012adbf466358c16bbb290b66cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,7,11,1.3333333333333333,32,100.0,2019-06-07,0.35
Ukraine,CEE,Europe,KYIV,KYIV MISTO,UNITEL.NET.UA,unkown_device,LINUX,bd44fab36742224010365472c38904e06fdace2d00f055882ce6a7cb5c9e2e76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1.2916666666666667,31,100.0,2019-06-07,0.35
"Korea, Republic of",Korea,Asia Pacific,YUSEONG-GU (DAEJEON),DAEJEON GWANGYEOKSI,unkown_domain,unkown_device,LINUX,a0e40c49965b134d9994815da23cf0a676d1f0ce91fb4a8a87c4474dd2c49ae6,0,0,6,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0416666666666667,25,100.0,2019-06-07,0.35
Uruguay,SSA,Latin America,MONTEVIDEO,MONTEVIDEO,unkown_domain,unkown_device,LINUX,367603b757a94c9d934ca68c15397f12717b74195cb930871239e33ce3de6b7c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,13,0,0,0,0,0,0,0,1.1666666666666667,28,100.0,2019-06-07,0.35
Portugal,SPGI,Europe,PORTO,PORTO,VODAFONE.PT,unkown_device,LINUX,d5c714848c9c71155c229c5001e1875ae94092b27554d0d1a595b35045378969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,4,0,0,0,0,0,0,0,0,1.5833333333333333,38,100.0,2019-06-07,0.35
Spain,SPGI,Europe,ZARAGOZA,ZARAGOZA,ONO.COM,unkown_device,LINUX,90b1e3ed4a41abd08eaf0a2535f01b596b9d345d357f70d110670e87a47a1acc,0,0,0,0,0,0,0,22,44,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,120,100.0,2019-06-07,0.35
Spain,SPGI,Europe,PALMA DE MALLORCA,BALEARS,UIB-CSIC.ES,unkown_device,LINUX,7d4cba19d1586ab26b158e86c00b1e1c5e123c1c32862364f53b238d4c1bbf54,0,0,0,0,0,0,0,2,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,1.0416666666666667,25,100.0,2019-06-07,0.35
India,India-South Asia,Asia Pacific,BENGALURU,KARNATAKA,ACTCORP.IN,unkown_device,LINUX,64ebf9e85fdb679cdc22911336d09ee7049b05afd7450a11506f95649c7dddb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,10,8,0,0,0,0,0,1.125,27,100.0,2019-06-07,0.35
Austria,DACH,Europe,WIEN,WIEN,UNIVIE.AC.AT,unkown_device,LINUX,73fe16079b2e99c5c9747c64b14d7a13f82fb15d681e7e2696fa096529c7b438,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1.2916666666666667,31,100.0,2019-06-07,0.35
India,India-South Asia,Asia Pacific,BANJARA HILLS,TELANGANA,WEBAZILLA.COM,unkown_device,LINUX,cba0815d0d6f8d4fa667bb5dc6ed4d5fd2641283b911a8481a800bdb37fc4acb,0,0,0,0,0,0,3,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,1.125,27,100.0,2019-06-07,0.35
Turkey,Middle East & Africa,Middle East & Africa,ANKARA,ANKARA,unkown_domain,unkown_device,LINUX,283276bab61adf07ae612a7b7631115415fde4f9a9d34e75759c4f96da109dc8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,4,0,0,1.125,27,100.0,2019-06-07,0.35
Belgium,BeNeLux,Europe,SINT-TRUIDEN,LIMBURG,BELGACOM.BE,unkown_device,LINUX,13f5dd982ea40354eef29902d97ab11b51ec9ed381dc67e6efe3624714c8decd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,32,0,0,0,0,0,1.7083333333333333,41,100.0,2019-06-07,0.35
France,France,Europe,ROUBAIX,NORD,OVERTHEBOX.OVH,unkown_device,LINUX,14fef155b9d7644f55cd8af1f6a8aa8aa09271fc48cc5827d0ae0fbca69867bf,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,0,0,0,0,0,0,0,2.708333333333333,65,100.0,2019-06-07,0.35
Colombia,SSA,Latin America,BOGOTA,DISTRITO CAPITAL,unkown_domain,unkown_device,LINUX,e432b61a9a603e5019696bbce5ef23e72f93d6e3019803ce036fcc6648239a3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,75,0,3.2916666666666665,79,100.0,2019-06-07,0.35
United States,United States,North America,DENVER,COLORADO,unkown_domain,unkown_device,LINUX,2fb690e8af38260eb9b561a6924bbfb981b4956ed004275b6e18cc0b6d3b95b6,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18.0,432,100.0,2019-06-05,0.35
Brazil,Brazil,Latin America,SALVADOR,BAHIA,MORENAVEICULOS.COM.BR,unkown_device,LINUX,456e66db1124d3b3163089dbd2a579be467b3ece2dea9eefcd0d0064f94ec162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,3,4,1,2,7,0,0,1.875,45,100.0,2019-06-05,0.35
United States,United States,North America,NEW YORK,NEW YORK,unkown_domain,unkown_device,LINUX,4e20587477820f38075f48c0c1b66a40d754af2281cab8bcf28db5a9adcaa9b0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12,12,12,11.958333333333336,287,100.0,2019-06-05,0.35
United States,United States,North America,DENVER,COLORADO,unkown_domain,unkown_device,LINUX,9597508a8f61c1c72412a01dbce0b9de6a1a285802dfa32b782d233c62960d75,12,12,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11.958333333333336,287,100.0,2019-06-05,0.35
United States,United States,North America,AUSTIN,TEXAS,RR.COM,unkown_device,LINUX,9b6db1a249cb75d0628089dce16afde7f33d73cb6bf746b6b9f43bcc45105a5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,17,9,9,7,5,2,0,2.2916666666666665,55,100.0,2019-06-05,0.35
United States,United States,North America,DENVER,COLORADO,unkown_domain,unkown_device,LINUX,0122c6b3a3ae832d6b5e7f865e54fcf6cb11d0ae137d74035d57df2e5194389f,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.0,144,100.0,2019-06-05,0.35
United States,United States,North America,SPRING,TEXAS,CLASSIC-CONSOLES.COM,unkown_device,LINUX,ce70ca73d48d01d64afd37e24ddd35b8d46d79cec93f8811c2ac92751a328668,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.0,144,100.0,2019-06-05,0.35
